[FieldNames]
TextKey	Text
UI_MAIL_MAILSHOP_NIMITZ_REWARD	절대 놓쳐서는 안될 특별한 패키지가 도착하여 안내 드립니다.\n\n자세한 내용은 보상 수령 후 확인 부탁드립니다.
UI_MAIL_MAILSHOP_NIMITZ_TITLE	[FF0000][핫딜][-] 니미츠 설계도 패키지
UI_MAIL_MAILSHOP_TYPHOON_PACKAGE	제독님만을 위한 특가 상품입니다!\n최고등급 잠수함! 11티어 잠수함 타이푼 급으로 막강한 전력을 구성하세요!
UI_MAIL_MAILSHOP_TYPHOON_PACKAGE_REWARD	제독님을 위한 특별한 상품이 준비되었습니다. 선물을 받으시고 강력한 할인 혜택 패키지 확인하세요!
UI_MAIL_MAILSHOP_TYPHOON_PACKAGE_TITLE	[ffd24c][특가][-]타이푼급 군함 패키지
UI_MAIL_MAILSHOP_ZUMWALT_PACKAGE	제독님만을 위한 특가 상품입니다!.\n해상전을 압도한다! 모든 군함의 최강자! 13티어 구축함 줌왈트 급으로 영웅 제독이 되어보세요!
UI_MAIL_MAILSHOP_ZUMWALT_PACKAGE_REWARD	제독님을 위한 특별한 상품이 준비되었습니다. 선물을 받으시고 강력한 할인 혜택 패키지 확인하세요!
UI_MAIL_MAILSHOP_ZUMWALT_PACKAGE_TITLE	[ffd24c][특가][-]줌왈트급 군함 패키지
UI_PROBABILITY_POPUP_PACKAGE_40	[레전더리 전투기 점핑 상자]\n레전더리 등급의 전투기 설계도 445장을 획득 할 수 있습니다.\n[확률정보]\nF-35 LTⅡ: 12.5%\nStrike F-15EA: 12.5%\nA10C: 12.5%\nFoxhound 31: 12.5%\nF-14 TIGER: 12.5%\nIDS: 12.5%\nTIGERSHARK: 12.5%\nGriffin 39: 12.5%
MAIL_EVENT_RANKING_SHIP_POWER_DESC	[전 서버 군함 전투력 랭킹 이벤트]\n보상 지급이 완료되었습니다.\n이벤트에 참여해주셔서 감사합니다.
MAIL_EVENT_RANKING_SHIP_POWER_TITLE	[FFE400]전 서버 군함 전투력 랭킹 이벤트[-]보상 지급
PACKAGE_KIND_190497_DESC	젬과 항공모함 설계도\n항모 모듈을 한번에 획득!
PACKAGE_KIND_190498_DESC	젬과 항공모함 설계도,\n항모 모듈을 한번에 획득!
PACKAGE_KIND_190499_DESC	젬과 항공모함 설계도,\n항모 모듈을 한번에 획득!
PACKAGE_KIND_190500_DESC	젬과 항공모함 설계도,\n항모 모듈을 한번에 획득!
PACKAGE_KIND_190526_BONUS	설계도 50개와 분해 조립 지침서 100개!
PACKAGE_KIND_190526_NAME	Griffin 39 부스트 패키지 Ⅰ
PACKAGE_KIND_190527_BONUS	설계도 110개와 분해 조립 지침서 220개!
PACKAGE_KIND_190527_NAME	Griffin 39 부스트 패키지 Ⅱ
PACKAGE_KIND_190528_BONUS	설계도 50개와 분해 조립 지침서 100개!
PACKAGE_KIND_190528_NAME	TIGERSHARK 부스트 패키지 Ⅰ
PACKAGE_KIND_190529_BONUS	설계도 110개와 분해 조립 지침서 220개!
PACKAGE_KIND_190529_NAME	TIGERSHARK 부스트 패키지 Ⅱ
PACKAGE_KIND_190530_BONUS	설계도 50개와 분해 조립 지침서 100개!
PACKAGE_KIND_190530_NAME	IDS 부스트 패키지 Ⅰ
PACKAGE_KIND_190531_BONUS	설계도 110개와 분해 조립 지침서 220개!
PACKAGE_KIND_190531_NAME	IDS 부스트 패키지 Ⅱ
PACKAGE_KIND_190532_BONUS	설계도 50개와 분해 조립 지침서 100개!
PACKAGE_KIND_190532_NAME	F-14 TIGER 부스트 패키지 Ⅰ
PACKAGE_KIND_190533_BONUS	설계도 110개와 분해 조립 지침서 220개!
PACKAGE_KIND_190533_NAME	F-14 TIGER 부스트 패키지 Ⅱ
PACKAGE_KIND_190534_DESC	전투기의 성능을 강력하게!\n설계도와 분해 조립지침서\n군함 경험치 까지!
PACKAGE_KIND_190534_DESC_2	Griffin39 전투기 설계도와\n분해 조립 지침서를 획득하세요.
PACKAGE_KIND_190534_NAME	Griffin 39 부스트 패키지
PACKAGE_KIND_190535_DESC	전투기의 성능을 강력하게!\n설계도와 분해 조립지침서\n군함 경험치 까지!
PACKAGE_KIND_190535_DESC_2	TIGERSHARK 전투기설계도와\n분해 조립 지침서를 획득하세요.
PACKAGE_KIND_190535_NAME	TIGERSHARK 부스트 패키지
PACKAGE_KIND_190536_DESC	전투기의 성능을 강력하게!\n설계도와 분해 조립지침서\n군함 경험치 까지!
PACKAGE_KIND_190536_DESC_2	IDS 전투기 설계도와\n분해 조립 지침서를 획득하세요.
PACKAGE_KIND_190536_NAME	IDS 부스트 패키지
PACKAGE_KIND_190537_DESC	전투기의 성능을 강력하게!\n설계도와 분해 조립지침서\n군함 경험치 까지!
PACKAGE_KIND_190537_DESC_2	F-14 TIGER 전투기 설계도와\n분해 조립 지침서를 획득하세요.
PACKAGE_KIND_190537_NAME	F-14 TIGER 부스트 패키지
QUEST_CHALLENGE_KIND_46_CONTENTS	아르마다 함대 전투 승리
PACKAGE_KIND_190538_DESC	석유를 가장 효율적으로\n획득 할 수 있는 패키지!
PACKAGE_KIND_190538_DESC_2	다양한 용량의 석유를\n한번에 획득 할 수 있는 패키지!
PACKAGE_KIND_190538_NAME	석유 실속 패키지
PACKAGE_KIND_190539_BONUS	석유 2.5M 획득!
PACKAGE_KIND_190539_NAME	석유 실속 패키지 
PACKAGE_KIND_190540_BONUS	석유 16M 획득!
PACKAGE_KIND_190540_NAME	고급 석유 실속 패키지
PACKAGE_KIND_190541_DESC	자원 획득 최고 가성비 패키지!
PACKAGE_KIND_190541_DESC_2	골드, 식량, 철, 석유, 은 자원을\n한번에 획득 하세요!
PACKAGE_KIND_190541_NAME	종합 자원 패키지 I
PACKAGE_KIND_190542_BONUS	총 5.7M 자원 획득!
PACKAGE_KIND_190542_NAME	종합 자원 패키지 I
PACKAGE_KIND_190543_BONUS	총 43M 자원 획득!
PACKAGE_KIND_190543_NAME	종합 자원 패키지 II
PACKAGE_KIND_190544_BONUS	총 108M 자원 획득!
PACKAGE_KIND_190544_NAME	종합 자원 패키지 III
PACKAGE_KIND_190545_DESC	자원 획득 최고 가성비 패키지!
PACKAGE_KIND_190545_DESC_2	골드, 식량, 철, 석유, 은 자원을\n한번에 획득 하세요!
PACKAGE_KIND_190545_NAME	종합 자원 패키지 II
PACKAGE_KIND_190546_BONUS	총 11.2M 자원 획득!
PACKAGE_KIND_190546_NAME	종합 자원 패키지 I
PACKAGE_KIND_190547_BONUS	총 69M 자원 획득!
PACKAGE_KIND_190547_NAME	종합 자원 패키지 II
PACKAGE_KIND_190548_BONUS	총 172M 자원 획득!
PACKAGE_KIND_190548_NAME	종합 자원 패키지 III
PACKAGE_KIND_190549_DESC	자원 획득 최고 가성비 패키지!
PACKAGE_KIND_190549_DESC_2	골드, 식량, 철, 석유, 은 자원을\n한번에 획득 하세요!
PACKAGE_KIND_190549_NAME	종합 자원 패키지 III
PACKAGE_KIND_190550_BONUS	총 12.9M 자원 획득!
PACKAGE_KIND_190550_NAME	종합 자원 패키지 I
PACKAGE_KIND_190551_BONUS	총 88M 자원 획득!
PACKAGE_KIND_190551_NAME	종합 자원 패키지 II
PACKAGE_KIND_190552_BONUS	총 210M 자원 획득!
PACKAGE_KIND_190552_NAME	종합 자원 패키지 III
PACKAGE_KIND_190553_DESC	자원 획득 최고 가성비 패키지!
PACKAGE_KIND_190553_DESC_2	골드, 식량, 철, 석유, 은 자원을\n한번에 획득 하세요!
PACKAGE_KIND_190553_NAME	종합 자원 패키지 IV
PACKAGE_KIND_190554_BONUS	총 21.9M 자원 획득!
PACKAGE_KIND_190554_NAME	종합 자원 패키지 I
PACKAGE_KIND_190555_BONUS	총 135M 자원 획득!
PACKAGE_KIND_190555_NAME	종합 자원 패키지 II
PACKAGE_KIND_190556_BONUS	총 303M 자원 획득!
PACKAGE_KIND_190556_NAME	종합 자원 패키지 III
PACKAGE_KIND_190557_DESC	자원 획득 최고 가성비 패키지!
PACKAGE_KIND_190557_DESC_2	골드, 식량, 철, 석유, 은 자원을\n한번에 획득 하세요!
PACKAGE_KIND_190557_NAME	종합 자원 패키지 V
PACKAGE_KIND_190558_BONUS	총 29.2M 자원 획득!
PACKAGE_KIND_190558_NAME	종합 자원 패키지 I
PACKAGE_KIND_190559_BONUS	총 175M 자원 획득!
PACKAGE_KIND_190559_NAME	종합 자원 패키지 II
PACKAGE_KIND_190560_BONUS	총 386M 자원 획득!
PACKAGE_KIND_190560_NAME	종합 자원 패키지 III
PACKAGE_KIND_190561_DESC	전투기 업그레이드 플러스\n필수 아이템 패키지!
PACKAGE_KIND_190561_DESC_2	안전하게! 전투기 업그레이드 플러스에\n도전하세요!
PACKAGE_KIND_190561_NAME	분해 조립 지침서 패키지
PACKAGE_KIND_190562_BONUS	분해 조립 지침서 3개 획득!
PACKAGE_KIND_190562_NAME	분해 조립 지침서 일반 패키지
PACKAGE_KIND_190563_BONUS	분해 조립 지침서 60개 획득!
PACKAGE_KIND_190563_NAME	분해 조립 지침서 고급 패키지
PACKAGE_KIND_190564_DESC	항공모함과 군함 설계도 보급!\n(구매 포인트:1)
PACKAGE_KIND_190564_NAME	함종 설계도 보급 패키지
PACKAGE_KIND_190565_DESC	항공모함 모듈 성장에 필요한\n설계도와 모듈 집중 보급!\n(구매 포인트:2)
PACKAGE_KIND_190565_NAME	항모 모듈 보급 패키지
PACKAGE_KIND_190566_DESC	군함과 항공모함 성장에 필수!\n설계도, 경험치 집중 보급!\n(구매 포인트:3)
PACKAGE_KIND_190566_NAME	항모전단 강화 패키지Ⅰ
PACKAGE_KIND_190567_DESC	니미츠 설계도 확정 지급! 대량의\n군함 경험치와 항모 모듈까지!\n(구매 포인트:4)
PACKAGE_KIND_190567_NAME	항모전단 강화 패키지Ⅱ
PACKAGE_KIND_190568_BONUS	분해 조립 지침서 210개 획득!
PACKAGE_KIND_190568_NAME	분해 조립 지침서 최고급 패키지
PACKAGE_KIND_9892_DESC	IDS 전투기 설계도 445장 획득에 도전해보세요! 이 외에도 분해조립지침서, 골드, 다양한 아이템 획득의 기회!
PACKAGE_KIND_9893_DESC	F-14Tiger 전투기 설계도 445장 획득에 도전해보세요! 이 외에도 분해조립지침서, 골드, 다양한 아이템 획득의 기회!
PACKAGE_KIND_9894_DESC	Foxhound 31 전투기 설계도 445장 획득에 도전해보세요! 이 외에도 분해조립지침서, 골드, 다양한 아이템 획득의 기회!
PACKAGE_KIND_9919_DESC	TIGERSHARK 전투기 설계도 445장 획득에 도전해보세요! 이 외에도 분해조립지침서, 골드, 다양한 아이템 획득의 기회!
PACKAGE_KIND_9983_DESC	Griffin 39 전투기 설계도 445장 획득에 도전해보세요! 이 외에도 분해조립지침서, 골드, 다양한 아이템 획득의 기회!
SHOP_RECOMMEND_ID_21_MAIN	항모전단 전력 강화!
SHOP_RECOMMEND_ID_21_SUB	군함과 항공모함 성장을 위한\n특가 패키지!
UI_GUILD_HELP_AUTHORITY_04_DESC	연합 기지 배치/회수/강화
UI_GUILD_HELP_AUTHORITY_17_DESC	연합 건물(기지 제외) 배치/회수/강화
MAIL_MISSIONSHOP_REWARD_DESC	안녕하세요 제독님.\n\n항모전단 전력 강화 미션 상점 상품의 구성품이 추가되었는데요.\n
이미 구매하신 제독님들께 추가된 상품을 우편으로 지급해 드립니다.\n\n언제나 제독님들께 즐거움을 드릴 수 있도록
최선을 다하겠습니다.\n\n감사합니다.
MAIL_MISSIONSHOP_REWARD_TITLE	항모전단 전력 강화! 미션 상점 상품 추가 지급 안내
PACKAGE_KIND_190569_BONUS	최고 효율의 전쟁 준비 상품!
PACKAGE_KIND_190569_DESC	전쟁은 이미 시작되었다.\n전력을 강화하여 적을 섬멸하라!
PACKAGE_KIND_190569_DESC_2	토탈 워 특가 패키지!\n전쟁 준비를 위한 모든 아이템을 한번에 구매 하세요.
PACKAGE_KIND_190569_NAME	토탈 워 패키지 III
PACKAGE_KIND_190570_BONUS	자원 345M과 인식표!
PACKAGE_KIND_190570_DESC	자원과 건설 가속 대량 획득!\n추가로 사병의 인식표 까지!
PACKAGE_KIND_190570_DESC_2	총 자원 345M, 건설 가속 15,000분!\n사병의 인식표 4개를 모아 변환 시\n[모든 유닛 공격력 +30%증가: 45일]\n버프 추가 획득 가능!
PACKAGE_KIND_190570_NAME	공병의 건설 패키지Ⅱ
PACKAGE_KIND_190571_BONUS	기술 훈장 1600개와 인식표!
PACKAGE_KIND_190571_DESC	기술 훈장과 연구 가속 대량 획득!\n추가로 항해사의 인식표 까지!
PACKAGE_KIND_190571_DESC_2	대량의 기술 훈장과 연구가속 4,300분!\n항해사의 인식표 4개를 모아 변환 시\n[항모 출격 시 군함 장갑/내구도]\n[+30%증가: 45일] 버프 획득!
PACKAGE_KIND_190571_NAME	항해사의 연구 패키지
PACKAGE_KIND_90295_DESC	쿠폰 사용 기간\n{0}\n\n사용가능 상점 카테고리\n보급 상자, 전투 지원, 성장 지원\n\n사용 가능 상품 : 젬 구매 상품만 할인 쿠폰이 적용 됩니다.
PACKAGE_KIND_90295_NAME	15% 할인 쿠폰
UI_MAIL_SHOP_EVENT_REWARD_DESC	상점 미션 {0}포인트를 달성하여 아래 보상이 지급되었습니다.
UI_MAIL_SHOP_EVENT_REWARD_TITLE	상점 미션 {0}포인트 달성 보상
INGAME_NOTICE_TWITTER	Twitter
EQUIPMENT_KIND_28032_NAME	태스크포스 점퍼
EQUIPMENT_KIND_28033_NAME	특수부대 점퍼
EQUIPMENT_KIND_28034_NAME	지휘관의 정복
EQUIPMENT_KIND_28035_NAME	근위대 정복
EVENT_EXCHANG_HALLOWEEN_DESC	해피 해피 할로윈! 호박 주세요!\n다양한 아이템과 교환할 수 있는 이벤트!\n이벤트 기간내에 사용하지 않으면 호박은 자동 삭제됩니다.
ITEM_KIND_210008_DESC	배틀패스 시즌 4 보상으로 획득 가능
ITEM_KIND_211008_DESC	배틀패스 시즌 4 보상으로 획득 가능
ITEM_KIND_212008_DESC	배틀패스 시즌 4 보상으로 획득 가능
ITEM_KIND_8801036_DESC	군함 장갑/내구도 증가 95%\n전투기 장갑/내구도 증가 95%\n기갑부대 장갑/내구도 증가 95%\n항모 출격 시 군함 공격력 증가 20%\n항모 출격 시 전투기 공격력 증가 20%
ITEM_KIND_8801037_DESC	군함 장갑/내구도 증가 80%\n전투기 장갑/내구도 증가 80%\n기갑부대 장갑/내구도 증가 80%\n항모 출격 시 전투기 공격력 증가 5%
ITEM_KIND_8801038_DESC	군함 장갑/내구도 증가 95%\n전투기 장갑/내구도 증가 95%\n기갑부대 장갑/내구도 증가 95%\n항모 수비 시 군함 공격력 증가 20%\n항모 수비 시 전투기 공격력 증가 20%
ITEM_KIND_8801039_DESC	군함 장갑/내구도 증가 80%\n전투기 장갑/내구도 증가 80%\n기갑부대 장갑/내구도 증가 80%\n항모 수비 시 전투기 공격력 증가 5%
ITEM_KIND_9588_DESC	[FF4D4DD2]공격형[-] 8티어 유니크 의상 태스크포스 점퍼\n획득에 도전해 보세요!
ITEM_KIND_9588_NAME	[의상]태스크포스 보급상자
ITEM_KIND_9589_DESC	[92C3FBC8]수비형[-] 8티어 유니크 의상 지휘관의 정복\n획득에 도전해 보세요!
ITEM_KIND_9589_NAME	[의상]지휘관의 보급상자
PACKAGE_KIND_190572_DESC	[FF4D4DD2]공격형[-] 8티어 유니크 의상, 설계도\n네오폴리머, 골드 등 다양한\n아이템을 획득 할 수 있습니다.
PACKAGE_KIND_190572_NAME	태스크포스 보급상자 패키지Ⅰ
PACKAGE_KIND_190573_DESC	[FF4D4DD2]공격형[-] 8티어 유니크 의상, 설계도\n네오폴리머, 골드 등 다양한\n아이템을 획득 할 수 있습니다.
PACKAGE_KIND_190573_NAME	태스크포스 보급상자 패키지Ⅱ
PACKAGE_KIND_190574_DESC	[FF4D4DD2]공격형[-] 8티어 유니크 의상, 설계도\n네오폴리머, 골드 등 다양한\n아이템을 획득 할 수 있습니다.
PACKAGE_KIND_190574_NAME	태스크포스 보급상자 패키지Ⅲ
PACKAGE_KIND_190575_DESC	[92C3FBC8]수비형[-] 8티어 유니크 의상, 설계도\n네오폴리머, 골드 등 다양한\n아이템을 획득 할 수 있습니다.
PACKAGE_KIND_190575_NAME	지휘관의 보급상자 패키지 Ⅰ
PACKAGE_KIND_190576_DESC	[92C3FBC8]수비형[-] 8티어 유니크 의상, 설계도\n네오폴리머, 골드 등 다양한\n아이템을 획득 할 수 있습니다.
PACKAGE_KIND_190576_NAME	지휘관의 보급상자 패키지 Ⅱ
PACKAGE_KIND_190577_DESC	[92C3FBC8]수비형[-] 8티어 유니크 의상, 설계도\n네오폴리머, 골드 등 다양한\n아이템을 획득 할 수 있습니다.
PACKAGE_KIND_190577_NAME	지휘관의 보급상자 패키지 Ⅲ
PACKAGE_KIND_190578_DESC	신규 [FF4D4DD2]공격형[-]유니크 장비를\n효과적으로 구매할 수 있는\n기간 한정 특가 상품!
PACKAGE_KIND_190578_DESC_2	태스크포스 보급상자\n레전더리 전투기 설계도\n분해조립 지침서와\n레전더리 전투기 스킬 코어Ⅳ까지!!
PACKAGE_KIND_190578_NAME	태스크포스 특가 패키지
PACKAGE_KIND_190579_DESC	신규 [92C3FBC8]수비형[-]유니크 장비를\n효과적으로 구매할 수 있는\n기간 한정 특가 상품!
PACKAGE_KIND_190579_DESC_2	지휘관의 보급상자\n레전더리 전투기 설계도\n분해조립 지침서와\n레전더리 전투기 스킬 코어Ⅳ까지!!
PACKAGE_KIND_190579_NAME	지휘관의 특가 패키지
PACKAGE_KIND_190580_BONUS	할로윈 호박(이벤트) 아이템 획득!
PACKAGE_KIND_190580_DESC	할로윈 시즌 한정 판매!
PACKAGE_KIND_190580_DESC_2	해피 할로윈!\n젬과 골드, 레전더리 전투기 설계도와\n행동력과 자원을 한번에 획득 하세요.\n할로윈 호박(이벤트)도 같이 드려요!
PACKAGE_KIND_190580_NAME	잭 오 랜턴의 패키지
PACKAGE_KIND_190581_DESC	성장에 필요한 30M 자원과\n추가로 레전더리 설계도 지급!\n(구매 포인트: 1)
PACKAGE_KIND_190581_NAME	건설 자원 전투기 성장 패키지
PACKAGE_KIND_190582_DESC	성장에 필요한 150M 자원과\n군함 관련 고급 아이템 지급!\n(구매 포인트: 3)
PACKAGE_KIND_190582_NAME	건설 자원 군함 성장 패키지
PACKAGE_KIND_190583_DESC	자원 300M과 레전더리 전투기\n다량의 설계도로 초고속 성장!\n(구매 포인트: 4)
PACKAGE_KIND_190583_NAME	건설 자원 전투기 초고속 성장 패키지
PACKAGE_KIND_190584_DESC	자원 315M과\n군함 아이템으로 초고속 성장!\n(구매 포인트: 4)
PACKAGE_KIND_190584_NAME	건설 자원 군함 초고속 성장 패키지
PACKAGE_KIND_190585_BONUS	보급상자와 분해조립 지침서!
PACKAGE_KIND_190585_DESC	태스크포스 특가 패키지Ⅰ
PACKAGE_KIND_190585_NAME	태스크포스 특가 패키지Ⅰ
PACKAGE_KIND_190586_BONUS	전투기 스킬 코어Ⅳ 획득 가능!
PACKAGE_KIND_190586_DESC	태스크포스 특가 패키지Ⅱ
PACKAGE_KIND_190586_NAME	태스크포스 특가 패키지Ⅱ
PACKAGE_KIND_190587_BONUS	대량의 보급상자!
PACKAGE_KIND_190587_DESC	태스크포스 특가 패키지Ⅲ
PACKAGE_KIND_190587_NAME	태스크포스 특가 패키지Ⅲ
PACKAGE_KIND_190588_BONUS	보급상자와 분해조립 지침서!
PACKAGE_KIND_190588_DESC	지휘관의 특가 패키지Ⅰ
PACKAGE_KIND_190588_NAME	지휘관의 특가 패키지Ⅰ
PACKAGE_KIND_190589_BONUS	전투기 스킬 코어Ⅳ 획득 가능!
PACKAGE_KIND_190589_DESC	지휘관의 특가 패키지Ⅱ
PACKAGE_KIND_190589_NAME	지휘관의 특가 패키지Ⅱ
PACKAGE_KIND_190590_BONUS	대량의 보급상자!
PACKAGE_KIND_190590_DESC	지휘관의 특가 패키지Ⅲ
PACKAGE_KIND_190590_NAME	지휘관의 특가 패키지Ⅲ
SHOP_RECOMMEND_ID_22_MAIN	광활한 대양을 위해\n초고속 성장하라!
SHOP_RECOMMEND_ID_22_SUB	엄청난 자원과 레전더리 전투기설계도\n군함 성장 아이템까지!
SKIN_09_DESC	배틀패스 시즌 4 보상으로 획득 가능
STAT_BUFF_AIRCRAFT_GUNPOWER_DEFENDING_CARRIER	항모 수비 시 전투기 공격력 증가
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_AIR_DEFENCE_CARRIER	항모 수비 시 전투기 대공 공격력 증가
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_AIR_FROM_CARRIER	항모 출격 시 전투기 대공 공격력 증가
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_SHIP_DEFENCE_CARRIER	항모 수비 시 전투기 대함 공격력 증가
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_SHIP_FROM_CARRIER	항모 출격 시 전투기 대함 공격력 증가
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_TROOP_DEFENCE_CARRIER	항모 수비 시 전투기 대지 공격력 증가
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_TROOP_FROM_CARRIER	항모 출격 시 전투기 대지 공격력 증가
STAT_BUFF_DEFENSE_DURABILITY_AIRCRAFT	군함 장갑/내구도 증가
STAT_BUFF_DEFENSE_DURABILITY_SHIP	전투기 장갑/내구도 증가
STAT_BUFF_DEFENSE_DURABILITY_TROOP	기갑부대 장갑/내구도 증가
STAT_BUFF_SHIP_GUNPOWER_ATTACK_FROM_CARRIER	항모 출격 시 군함 공격력 증가
STAT_BUFF_SHIP_GUNPOWER_DEFENDING_CARRIER	항모 수비 시 군함 공격력 증가
UI_BATTLE_PASS_SEASON_4_1	기지 스킨\n[8284ff]스팀 파워[-]
UI_BATTLE_PASS_SEASON_4_2	초상화 스킨\n[8284ff]스팀 파워[-]
UI_BATTLE_PASS_SEASON_4_3	이름표 스킨\n[8284ff]스팀 파워[-]
UI_PROBABILITY_POPUP_PACKAGE_41	[[의상]태스크포스 보급상자]\n8티어 태스크포스 점퍼 0.01%\n7티어 특수부대 점퍼 0.02%\n골드 10K 0.05%\n8티어 태스크포스 점퍼 설계도 30개 0.1%\n7티어 특수부대 점퍼 설계도 30개 0.2%\n8티어 태스크포스 점퍼 설계도 5개 0.5%\n8티어 태스크포스 점퍼 설계도 1개 1%\n7티어 특수부대 점퍼 설계도 5개 1%\n네오폴리머 2000개 2%\n네오폴리머 1000개 4%\n네오폴리머 100개 10.57%\n7티어 특수부대 점퍼 설계도 1개 11.95%\n식량 3K 13.6%\n철 3K 13.6%\n석유 1K 13.6%\n은 250 13.6%\n골드 100 14.2%\n\n[레전더리 전투기 보급상자]\nF-35 LTⅡ 설계도 12.5%\nStrike F-15EA 설계도 12.5%\nA10C 설계도 12.5%\nFoxhound 31 설계도 12.5%\nF-14 TIGER 설계도 12.5%\nIDS 설계도 12.5%\nTIGERSHARK 설계도 12.5%\nGriffin 39 설계도 12.5%
UI_PROBABILITY_POPUP_PACKAGE_42	[[의상]지휘관의 보급상자]\n8티어 지휘관의 정복 0.01%\n7티어 근위대의 정복 0.02%\n골드 10K 0.05%\n8티어 지휘관의 정복 설계도 30개 0.1%\n7티어 근위대의 정복 설계도 30개 0.2%\n8티어 지휘관의 정복 설계도 5개 0.5%\n8티어 지휘관의 정복 설계도 1개 1%\n7티어 근위대의 정복 설계도 5개 1%\n네오폴리머 2000개 2%\n네오폴리머 1000개 4%\n네오폴리머 100개 10.57%\n7티어 근위대의 정복 설계도 1개 11.95%\n식량 3K 13.6%\n철 3K 13.6%\n석유 1K 13.6%\n은 250 13.6%\n골드 100 14.2%\n\n[레전더리 전투기 보급상자]\nF-35 LTⅡ 설계도 12.5%\nStrike F-15EA 설계도 12.5%\nA10C 설계도 12.5%\nFoxhound 31 설계도 12.5%\nF-14 TIGER 설계도 12.5%\nIDS 설계도 12.5%\nTIGERSHARK 설계도 12.5%\nGriffin 39 설계도 12.5%
ITEM_KIND_1838_DESC	2004서버 세계대전 토너먼트 시즌 2 우승 기념 골드.
ITEM_KIND_1838_NAME	골드 2004
ITEM_KIND_1839_DESC	2017서버 세계대전 토너먼트 시즌 2 우승 기념 골드.
ITEM_KIND_1839_NAME	골드 2017
ITEM_KIND_8801021_DESC	자원 생산량 증가 +100%\n군함 적재량 증가 +45%\n제독 최대 행동력 증가 +40\n모든 유닛 생산 속도 증가 +50%\n항모 수비 시 군함 대공,대함 공격력 증가 +30%
ITEM_KIND_9928_DESC	과거 이름을 떨친 장교의 인식표. 어떤 사연이\n있었는지는 알 수 없다.\n해군 장교의 인식표 4개 변환 시,\n[모든 군함 장갑/내구도 +30%증가: 45일] 버프\n아이템을 제작할 수 있습니다.\n변환은 본부 Lv.8에 군수센터를 통해 사용 가능합니다.
ITEM_KIND_9929_DESC	과거 용맹한 제독의 인식표. 어떤 사연이 있었는지는\n알 수 없다.\n제독의 인식표 4개 변환 시,\n[군함 경험치 +200%증가: 45일] 버프 아이템을\n제작할 수 있습니다.\n변환은 본부 Lv.8에 군수센터를 통해 사용 가능합니다.
LORD_SKILL_KIND_11012_NAME	항모 수비 시 군함 대함 공격력 증가
PACKAGE_KIND_190591_BONUS	[ffff00]제독의 인식표[-]획득!
PACKAGE_KIND_190591_NAME	군함 부스터 패키지Ⅰ
PACKAGE_KIND_190592_BONUS	[92C3FBC8]해군 장교의 인식표[-] 획득!
PACKAGE_KIND_190592_NAME	군함 부스터 패키지Ⅱ
PACKAGE_KIND_190593_DESC	군함의 전투력을 향상시키고\n성장시간을 단축 시키주는\n특가 상품!
PACKAGE_KIND_190593_DESC_2	인식표 4개로 버프를 획득하세요!!\n[ffff00]제독의 인식표[-]\n:[군함 경험치 +200% 45일]\n[92C3FBC8]해군 장교의 인식표[-]\n:[모든 군함 장갑/내구도 +30% 45일]
PACKAGE_KIND_190593_NAME	군함 부스터 패키지
PACKAGE_KIND_190594_NAME	[특가] 난센 패키지
PACKAGE_KIND_190595_NAME	[특가] 줌왈트 패키지
PACKAGE_KIND_90296_DESC	쿠폰 사용 기간\n{0} (KST)\n\n사용가능 상점 카테고리\n보급 상자, 전투 지원, 성장 지원\n\n사용 가능 상품 : 젬 구매 상품만 할인 쿠폰이 적용 됩니다.
PACKAGE_KIND_90296_NAME	세계대전 토너먼트 결승 기념 20% 할인 쿠폰 
PACKAGE_KIND_90297_DESC	쿠폰 사용 기간\n{0}\n\n사용가능 상점 카테고리\n보급 상자, 전투 지원, 성장 지원\n\n사용 가능 상품 : 젬 구매 상품만 할인 쿠폰이 적용 됩니다.
PACKAGE_KIND_90297_NAME	블랙 프라이데이 10% 할인 쿠폰 
PACKAGE_KIND_90298_DESC	쿠폰 사용 기간\n{0}\n\n사용가능 상점 카테고리\n보급 상자, 전투 지원, 성장 지원\n\n사용 가능 상품 : 젬 구매 상품만 할인 쿠폰이 적용 됩니다.
PACKAGE_KIND_90298_NAME	블랙 프라이데이 20% 할인 쿠폰
PACKAGE_KIND_90299_DESC	쿠폰 사용 기간\n{0}\n\n사용가능 상점 카테고리\n보급 상자, 전투 지원, 성장 지원\n\n사용 가능 상품 : 젬 구매 상품만 할인 쿠폰이 적용 됩니다.
PACKAGE_KIND_90299_NAME	블랙 프라이데이 50% 할인 쿠폰
STAT_BUFF_AIRCRAFT_GUNPOWER_TO_ENEMY_CARRIER	항모 공격 시 전투기 대함 공격력 증가
STAT_BUFF_DEFENDING_CARRIER_ALLSHIP_ATK_SHIP-SURFACE	항모 수비 시 군함 대공,대함 공격력 증가
STAT_BUFF_DEFENDING_CARRIER_DESTROYER_GUNPOWER_AIR	항모 수비 시 구축함 대공 공격력 증가
